block,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21
226,2094.1101,1403.4522,1293.4024,887.9887,1576.1167,1526.1515,1118.2080,1377.5209,1868.9506,1736.7642,1967.6160,1589.3986,1264.9412,1119.4729,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
227,2094.1101,1403.4522,1293.4024,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,1868.9506,1736.7642,1967.6160,1589.3986,1264.9412,1119.4729,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
228,2094.1101,1403.4522,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,1868.9506,1736.7642,1967.6160,1589.3986,1264.9412,1119.4729,1091.0118,1081.5247,1286.4452,897.4758,1126.4301,1428.7511,760.2296,1362.3416
229,2094.1101,1403.4522,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,1868.9506,1736.7642,1967.6160,1589.3986,1264.9412,1119.4729,1091.0118,1081.5247,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
230,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,1868.9506,1736.7642,1967.6160,1589.3986,1264.9412,1119.4729,1091.0118,1081.5247,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
231,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,1868.9506,1736.7642,1967.6160,1735.4993,1264.9412,1119.4729,1091.0118,1081.5247,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
232,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,1868.9506,1736.7642,1967.6160,1735.4993,1264.9412,1233.9501,1091.0118,1081.5247,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
233,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,1868.9506,1736.7642,1967.6160,1735.4993,1264.9412,1233.9501,1232.6852,1081.5247,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
234,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,2002.4019,1736.7642,1967.6160,1735.4993,1264.9412,1233.9501,1232.6852,1081.5247,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
235,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,2002.4019,1736.7642,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1081.5247,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
236,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,2002.4019,1736.7642,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1239.6424,1428.7511,760.2296,1362.3416
237,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,2002.4019,1736.7642,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
238,2094.1101,1541.9633,1431.9134,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,2002.4019,1852.5064,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
239,2094.1101,1541.9633,1710.8329,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,2002.4019,1852.5064,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
240,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1152.3614,1377.5209,2002.4019,1852.5064,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
241,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1377.5209,2002.4019,1852.5064,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
242,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1377.5209,2002.4019,1968.2485,2086.5205,1735.4993,1264.9412,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
243,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1377.5209,2002.4019,1968.2485,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
244,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1377.5209,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1227.6254,1286.4452,897.4758,1372.4612,1428.7511,760.2296,1362.3416
245,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1377.5209,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1227.6254,1286.4452,1013.2179,1372.4612,1428.7511,760.2296,1362.3416
246,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1500.8527,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1227.6254,1286.4452,1013.2179,1372.4612,1428.7511,760.2296,1362.3416
247,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1500.8527,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1228.8904,1286.4452,1013.2179,1372.4612,1428.7511,760.2296,1362.3416
248,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1500.8527,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1228.8904,1528.0489,1013.2179,1372.4612,1428.7511,760.2296,1362.3416
249,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1228.8904,1528.0489,1013.2179,1372.4612,1428.7511,760.2296,1362.3416
250,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1372.4612,1428.7511,760.2296,1362.3416
251,2094.1101,1541.9633,1830.3699,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1652.0132,1428.7511,760.2296,1362.3416
252,2094.1101,1541.9633,1948.6419,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2002.4019,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1652.0132,1428.7511,760.2296,1362.3416
253,2094.1101,1541.9633,1948.6419,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1735.4993,1388.2729,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1652.0132,1428.7511,760.2296,1362.3416
254,2094.1101,1541.9633,1948.6419,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1388.2729,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1652.0132,1428.7511,760.2296,1362.3416
255,2094.1101,1541.9633,1948.6419,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1388.2729,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1939.7873,1428.7511,760.2296,1362.3416
256,2094.1101,1541.9633,1948.6419,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1939.7873,1428.7511,760.2296,1362.3416
257,2094.1101,1541.9633,1948.6419,887.9887,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1939.7873,1428.7511,760.2296,1535.0061
258,2094.1101,1541.9633,1948.6419,984.7567,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1528.0489,1013.2179,1939.7873,1428.7511,760.2296,1535.0061
259,2094.1101,1541.9633,1948.6419,984.7567,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1528.0489,1128.9600,1939.7873,1428.7511,760.2296,1535.0061
260,2094.1101,1541.9633,1948.6419,984.7567,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1648.2184,1128.9600,1939.7873,1428.7511,760.2296,1535.0061
261,2094.1101,1541.9633,1948.6419,984.7567,1576.1167,1526.1515,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1535.0061
262,2094.1101,1541.9633,1948.6419,984.7567,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1535.0061
263,2094.1101,1541.9633,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1535.0061
264,2094.1101,1541.9633,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1229.5228,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
265,2094.1101,1541.9633,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
266,2094.1101,1662.7652,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1480.6136,1233.9501,1232.6852,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
267,2094.1101,1662.7652,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1612.1675,1233.9501,1232.6852,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
268,2094.1101,1662.7652,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1744.9864,1233.9501,1232.6852,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
269,2094.1101,1662.7652,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2086.5205,1859.4635,1744.9864,1233.9501,1511.6047,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
270,2094.1101,1662.7652,1948.6419,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2192.7755,1859.4635,1744.9864,1233.9501,1511.6047,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
271,2094.1101,1662.7652,2104.2296,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2192.7755,1859.4635,1744.9864,1233.9501,1511.6047,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
272,2094.1101,1662.7652,2104.2296,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2192.7755,1970.1459,1744.9864,1233.9501,1511.6047,1349.0598,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
273,2094.1101,1662.7652,2104.2296,1104.2936,1576.1167,1648.2184,1262.4113,1616.5948,2135.8532,2083.9906,2192.7755,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
274,2094.1101,1662.7652,2104.2296,1104.2936,1576.1167,1754.4734,1262.4113,1616.5948,2135.8532,2083.9906,2192.7755,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
275,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1754.4734,1262.4113,1616.5948,2135.8532,2083.9906,2192.7755,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1648.2184,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
276,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1754.4734,1262.4113,1616.5948,2135.8532,2083.9906,2192.7755,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
277,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1754.4734,1262.4113,1733.6019,2135.8532,2083.9906,2192.7755,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
278,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1754.4734,1262.4113,1733.6019,2135.8532,2083.9906,2314.8424,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
279,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1754.4734,1262.4113,1733.6019,2135.8532,2197.8353,2314.8424,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
280,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1733.6019,2135.8532,2197.8353,2314.8424,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
281,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1733.6019,2135.8532,2295.8682,2314.8424,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1428.7511,760.2296,1652.0132
282,2094.1101,1662.7652,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1733.6019,2135.8532,2295.8682,2314.8424,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1583.0739,760.2296,1652.0132
283,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1733.6019,2135.8532,2295.8682,2314.8424,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1583.0739,760.2296,1652.0132
284,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1847.4466,2135.8532,2295.8682,2314.8424,1970.1459,1744.9864,1233.9501,1511.6047,1507.8099,1772.8151,1247.8645,1939.7873,1583.0739,760.2296,1652.0132
285,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1847.4466,2135.8532,2295.8682,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1247.8645,1939.7873,1583.0739,760.2296,1652.0132
286,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1847.4466,2135.8532,2295.8682,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1247.8645,1939.7873,1583.0739,760.2296,1761.4306
287,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1847.4466,2135.8532,2295.8682,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1247.8645,1939.7873,1583.0739,760.2296,1880.9675
288,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1847.4466,2135.8532,2421.0974,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1247.8645,1939.7873,1583.0739,760.2296,1880.9675
289,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,1985.9576,1262.4113,1847.4466,2135.8532,2421.0974,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,1880.9675
290,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,2101.6998,1262.4113,1847.4466,2135.8532,2421.0974,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,1880.9675
291,2094.1101,1782.3021,2218.7068,1104.2936,1576.1167,2101.6998,1380.6833,1847.4466,2135.8532,2421.0974,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,1880.9675
292,2094.1101,1782.3021,2218.7068,1104.2936,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2421.0974,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,1880.9675
293,2094.1101,1782.3021,2218.7068,1104.2936,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2421.0974,2314.8424,1970.1459,1744.9864,1233.9501,1684.9016,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
294,2094.1101,1782.3021,2218.7068,1104.2936,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2421.0974,2314.8424,1970.1459,1744.9864,1358.5468,1684.9016,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
295,2094.1101,1782.3021,2218.7068,1104.2936,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2544.4292,2314.8424,1970.1459,1744.9864,1358.5468,1684.9016,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
296,2094.1101,1782.3021,2218.7068,1104.2936,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2544.4292,2314.8424,1970.1459,1744.9864,1358.5468,1885.3948,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
297,2207.3224,1782.3021,2218.7068,1104.2936,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2544.4292,2314.8424,1970.1459,1744.9864,1358.5468,1885.3948,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
298,2207.3224,1782.3021,2218.7068,1104.2936,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2544.4292,2314.8424,1970.1459,1744.9864,1478.0838,1885.3948,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
299,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2544.4292,2314.8424,1970.1459,1744.9864,1478.0838,1885.3948,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
300,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2544.4292,2429.3195,1970.1459,1744.9864,1478.0838,1885.3948,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
301,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2101.6998,1380.6833,1847.4466,2135.8532,2544.4292,2429.3195,2096.0075,1744.9864,1478.0838,1885.3948,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
302,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1380.6833,1847.4466,2135.8532,2544.4292,2429.3195,2096.0075,1744.9864,1478.0838,1885.3948,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
303,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1380.6833,1847.4466,2135.8532,2544.4292,2429.3195,2096.0075,1744.9864,1478.0838,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
304,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1503.3826,1847.4466,2135.8532,2544.4292,2429.3195,2096.0075,1744.9864,1478.0838,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
305,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1622.2871,1847.4466,2135.8532,2544.4292,2429.3195,2096.0075,1744.9864,1478.0838,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
306,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1741.1915,1847.4466,2135.8532,2544.4292,2429.3195,2096.0075,1744.9864,1478.0838,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1583.0739,760.2296,2004.9318
307,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1741.1915,1847.4466,2135.8532,2544.4292,2429.3195,2096.0075,1744.9864,1478.0838,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2004.9318
308,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1741.1915,1847.4466,2135.8532,2544.4292,2543.7967,2096.0075,1744.9864,1478.0838,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2004.9318
309,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1967.6160,1847.4466,2135.8532,2544.4292,2543.7967,2096.0075,1744.9864,1478.0838,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2004.9318
310,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1967.6160,1847.4466,2135.8532,2544.4292,2543.7967,2096.0075,1744.9864,1586.2362,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2004.9318
311,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1967.6160,1847.4466,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1586.2362,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2004.9318
312,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1967.6160,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1586.2362,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2004.9318
313,2207.3224,1782.3021,2218.7068,1263.6762,1700.7134,2259.8174,1967.6160,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1586.2362,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2061.2216
314,2207.3224,1782.3021,2347.7308,1263.6762,1700.7134,2259.8174,1967.6160,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1586.2362,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2061.2216
315,2207.3224,1782.3021,2347.7308,1263.6762,1700.7134,2259.8174,1967.6160,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1710.8329,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2061.2216
316,2207.3224,1782.3021,2347.7308,1519.1944,1700.7134,2259.8174,1967.6160,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1710.8329,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2061.2216
317,2207.3224,1782.3021,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1710.8329,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2061.2216
318,2207.3224,1782.3021,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1831.0024,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,760.2296,2061.2216
319,2207.3224,1782.3021,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1831.0024,1996.7096,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,942.3812,2061.2216
320,2207.3224,1782.3021,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1831.0024,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,942.3812,2061.2216
321,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2660.1713,2096.0075,1744.9864,1831.0024,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,942.3812,2061.2216
322,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2773.3835,2096.0075,1744.9864,1831.0024,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,942.3812,2061.2216
323,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1831.0024,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,942.3812,2061.2216
324,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1831.0024,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,1154.2588,2061.2216
325,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2259.8174,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,1154.2588,2061.2216
326,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,1154.2588,2061.2216
327,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2102.3322,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,1279.4880,2061.2216
328,2207.3224,1895.5144,2347.7308,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2221.8692,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,1279.4880,2061.2216
329,2207.3224,1895.5144,2467.2678,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2221.8692,1507.8099,1772.8151,1420.5289,1939.7873,1706.4056,1279.4880,2061.2216
330,2207.3224,1895.5144,2467.2678,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2135.8532,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1772.8151,1420.5289,1939.7873,1706.4056,1279.4880,2061.2216
